"AGEGE24","PCT_BLACK","PCT_HISPANIC","PCT_GRAD_PROF","PCT_BORN_US","MEDIAN_HH_INC","UNEMP_RATE","SD_EARN_WNE_P10","COUNT_WNE_INDEP0_P10","PCT75_EARN_WNE_P6","COUNT_WNE_INDEP0_INC1_P6","COUNT_WNE_MALE0_P6","PCT10_EARN_WNE_P8","COUNT_NWNE_P9","GT_25K_P9","Aggrcluster_labels"
0.639999986,6.309999943,40.34000015,9.550000191,87.12000275,63722.84,3.319999933,107700,133,78300,28,417,29400,23,0.934306562,2
0.600000024,15.02000046,23.09000015,8.93999958,85.55999756,64429.18,4.010000229,42100,73,85900,20,252,32000,13,0.913043499,2
0.400000006,23.42000008,3.910000086,4.619999886,97.88999939,42814.93,3.809999943,27800,586,33700,343,681,5100,195,0.520945191,1
0.280000001,4.119999886,63.86000061,5.420000076,88.19999695,45266.24,4.679999828,38500,1479,50700,493,1258,9900,242,0.700740755,1
0.059999999,8.909999847,21.94000053,9.779999733,88.44000244,67194.13,3.349999905,52100,7471,67900,1112,4087,18700,665,0.860479653,2
0.300000012,14.55000019,19.22999954,7.840000153,86.76999664,66876.51,3.279999971,37800,4037,56600,957,3728,13400,514,0.795744658,3
0.079999998,9.079999924,27.06999969,10.90999985,84.90000153,72284.1,3.25999999,65100,7037,66800,1170,3896,16300,786,0.836616576,2
0.330000013,10.19999981,17.45000076,11.06000042,83.83000183,79361.13,2.859999895,47200,1604,61200,346,1367,14300,280,0.821032345,2
0.270000011,3.450000048,75.30000305,5.840000153,72.12999725,46777.52,5.019999981,32500,3059,46700,1458,2502,9000,447,0.707415342,1
0.330000013,13.88000011,9.93999958,6.730000019,93.48000336,53622.93,3.539999962,34600,987,55600,243,1033,12800,135,0.799479187,3
0.610000014,15.63000011,21.89999962,8.229999542,85.01000214,64593.5,3.75,60400,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,10,0.634615362,2
0.090000004,8.399999619,15.18999958,11.03999996,89.23000336,76266.48,2.839999914,55100,1557,62100,179,964,14100,133,0.826305866,2
0.219999999,33.29000092,22.13999939,5.440000057,87.65000153,47120.52,4.789999962,23000,381,33400,177,153,3400,67,0.475247532,1
0.819999993,10.56000042,20.98999977,9.390000343,88.05000305,63070.86,3.309999943,113500,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,44200,5,0.988505721,2
0.050000001,7.880000114,28.78000069,8.170000076,89.91999817,65468.32,3.220000029,38800,524,50600,68,235,13800,38,0.784394264,3
0.409999996,5.309999943,37.22999954,4.809999943,89.65000153,47475.29,4.079999924,36200,495,55500,137,599,10800,110,0.793066084,1
0.219999999,6.679999828,42.08000183,9.329999924,86.54000092,63798.29,3.380000114,32900,5604,50300,1250,3726,12400,609,0.787257016,3
0.560000002,22.04000092,30.96999931,6.010000229,80.13999939,56685.51,4.440000057,19700,686,28800,439,2976,4600,598,0.450089127,1
0.189999998,38.86999893,24.32999992,6.96999979,82.12000275,53781.71,5.039999962,35900,3033,38400,1130,1177,5700,452,0.589545846,1
0.079999998,6.099999905,21.40999985,9.069999695,90.88999939,65284.89,3.029999971,52200,5549,59100,660,2778,14400,573,0.810372174,2
0.379999995,14.35000038,20.5,6.760000229,87.55999756,62890.39,3.369999886,32200,327,48000,59,443,10800,84,0.746598661,3
0.379999995,13.31000042,19.20000076,8.430000305,86.36000061,69739.2,3.279999971,38500,1169,54900,276,2489,12500,186,0.800000012,2
0.02,6.619999886,20.68000031,13.73999977,87.80000305,78650.29,2.859999895,62800,463,63100,42,216,20500,38,0.81527096,2
0.660000026,13.67000008,22.05999947,12.10999966,82.48999786,72139.11,3.420000076,124600,46,82800,19,249,32800,14,0.935251772,2
0.560000002,7.400000095,22.89999962,8.699999809,90.69999695,60332.73,3.190000057,88600,153,93700,21,424,30100,13,0.910377383,2
0.310000002,17.29000092,11.52000046,6.079999924,92.83000183,50647.26,3.839999914,27900,1847,40200,798,1847,6600,425,0.605026901,1
0.170000002,12.89999962,16.10000038,7.599999905,88.52999878,62876.8,3.50999999,32400,3715,52000,1139,107,10800,354,0.735749364,3
0.600000024,0.439999998,87.91000366,4.03000021,70.19999695,33345.99,6.53000021,13300,118,22800,83,2870.90384615385,4700,186,0.222018346,1
0.5,8.279999733,13.80000019,5.119999886,93.76999664,45348.72,3.029999971,28500,298,42200,145,616,7600,161,0.584097862,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,16500,30,42605.7426151622,15,2870.90384615385,1700,40,0.269565225,1
0.439999998,7.179999828,37.18999863,4.409999847,94.20999908,49349.59,3.130000114,30500,475,44700,238,647,5900,120,0.61342591,1
0.629999995,6.900000095,29.71999931,6.739999771,91.30999756,52818.65,3.440000057,33600,333,53700,84,667,10900,137,0.76524955,3
0.360000014,4.25,10.90999985,5.610000134,94.41000366,56911.63,3.069999933,28300,498,46100,294,742,5400,143,0.613846183,3
0.300000012,4.630000114,22.94000053,6.53000021,92.16999817,51385.91,3.380000114,30700,1284,48500,299,1244,11000,217,0.755482435,1
0.330000013,5.429999828,27.67000008,4.429999828,95.15000153,42581.73,3.059999943,31300,129,44900,56,207,4200,43,0.550847471,1
0.300000012,14.71000004,29.10000038,6.610000134,84.83000183,63150.9,3.730000019,33300,814,45100,311,766,6800,138,0.648816943,3
0.360000014,42.06999969,10.97000027,5.659999847,92.68000031,46196.02,5.440000057,22300,248,34900,124,304,3800,38,0.540856004,1
0.540000021,0.850000024,7.400000095,8.909999847,93.08999634,62933.79,3.119999886,29200,103,59900,246.163120567376,271,4300,138,0.457831323,3
0.600000024,0.319999993,6.46999979,9.239999771,93.48999786,55450.03,3.569999933,24200,42,41400,15,115,4100,47,0.495934963,1
0.119999997,2.049999952,9.430000305,10.01000023,90.80999756,64914.81,3.349999905,65400,2655,64500,430,2535,5900,2291,0.767174363,2
0.219999999,1.809999943,8.56000042,9.819999695,84.91999817,69190.39,3.660000086,40000,208,48500,45,242,4300,167,0.652525246,2
0.600000024,0.889999986,10.47000027,6.760000229,91.18000031,70004.7,3.230000019,23400,143,36200,60,680,4800,43,0.571428597,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,31400,12,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.75999999,1.519999981,8.130000114,6.449999809,94.01000214,69258.84,3.630000114,20800,34,41300,12,154,4200,69,0.4909091,3
0.270000011,0.899999976,6.579999924,7.019999981,94.19999695,56462.47,3.299999952,33100,954,44700,255,904,4500,363,0.599437833,3
0.319999993,1.299999952,10.5,10.13000011,89.55000305,67787.32,3.25999999,29139.2573970219,1005.53873317149,33300,12,197,7870.1794231206,15,0.602409554380489,3
0.600000024,1.409999967,12.61999989,6.409999847,89.48000336,64280.58,3.670000076,22600,143,35700,83,675,6400,35,0.569444418,3
0.349999994,2.400000095,10.98999977,9.680000305,90.08999634,65716.93,3.309999943,35400,211,45900,40,184,3200,134,0.567567587,3
0.730000019,1.460000038,13.35000038,4.949999809,92.62000275,58788.84,4.309999943,22600,52,32900,26,191,3000,196,0.47002399,1
0.150000006,0.790000021,6.769999981,6.75,94.43000031,58086.68,3.49000001,44900,746,38300,174,382,3200,377,0.544142604,1
0.219999999,0.819999993,6.25,7.199999809,94.77999878,55546.63,3.420000076,41700,860,45300,187,915,5600,463,0.658156931,1
0.629999995,1,10.15999985,7.179999828,91.77999878,60842.94,3.569999933,26700,324,36000,123,1877,3700,318,0.586723745,1
0.629999995,1,10.15999985,7.179999828,91.77999878,60842.94,3.569999933,26700,324,36000,123,1877,3700,318,0.586723745,1
0.779999971,0.109999999,3.609999895,3.559999943,98.45999908,44227.63,5.079999924,29139.2573970219,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,28,0.525641024,1
0.289999992,0.850000024,6.960000038,8.670000076,93.56999969,60534.36,3.569999933,42700,1923,50800,307,2185,6100,1236,0.703016222,2
0.409999996,1.269999981,7.989999771,9.18999958,92.30000305,65815.47,3.160000086,44100,2186,51800,470,2347,5800,1341,0.701154232,2
0.519999981,1.139999986,11.43000031,7.940000057,89.58999634,68515.5,3.299999952,35000,1842,45900,603,2730,6100,1001,0.652108073,3
0.379999995,1.24000001,9.119999886,10.52000046,90.70999908,69474.52,3.170000076,58300,2184,60900,396,2239,9200,881,0.770306528,2
0.439999998,1.570000052,9.050000191,6.980000019,93.41999817,66371.04,3.650000095,39400,1465,53600,294,2144,7200,689,0.721685469,2
0.330000013,1.269999981,9.319999695,9.800000191,90.83999634,70649.66,3.150000095,52500,398,54600,54,393,11400,113,0.754794538,2
0.029999999,7.320000172,6.75,16.32999992,87.84999847,77879.63,3.309999943,43400,1005.53873317149,38200,26,150,5600,37,0.479729742,2
0.109999999,1.059999943,1.580000043,10.34000015,95.30999756,61392.97,2.859999895,23700,761,43100,108,430,10700,68,0.685840726,1
0.189999998,2.25999999,2.440000057,13.06999969,93.26999664,72226.81,2.769999981,56100,656,54700,77,464,11200,89,0.755627036,2
0.49000001,0.730000019,1.129999995,10.44999981,95.06999969,55615.66,2.970000029,22400,876,37800,258,1321,4600,450,0.510752678,1
0.75,6.019999981,6.550000191,13.03999996,89.90000153,61220.47,3.559999943,63400,1005.53873317149,38400,246.163120567376,85,7870.1794231206,38,0.475177318,2
0.039999999,4.699999809,4.199999809,11.93999958,92.12999725,70763.05,3.150000095,37000,1005.53873317149,33300,62,181,6300,35,0.573584914,3
0.349999994,0.810000002,1.25,10.90999985,94.93000031,60809.44,2.75999999,23400,437,37100,76,477,6800,75,0.624356747,1
0.090000004,1.429999948,1.529999971,9.31000042,94.77999878,58494.41,3.160000086,22300,556,38700,118,298,7900,60,0.673431754,1
0.059999999,5.099999905,5.480000019,15.10000038,90.62999725,70203.93,3.230000019,23500,1005.53873317149,42605.7426151622,14,50,3400,27,0.553191483,3
0.25999999,7.329999924,8.5,16.30999947,86.83999634,77169.17,3.160000086,64200,343,61000,39,223,14300,34,0.792207778,2
0.330000013,6.159999847,5.059999943,11.38000011,92.19000244,63893.98,3.200000048,23900,279,40000,59,161,10900,43,0.70844686,3
0.050000001,4.21999979,4.559999943,10.80000019,91.72000122,68974.52,2.950000048,43400,813,54200,72,210,13500,88,0.746198833,2
0.419999987,1.330000043,0.99000001,11.10999966,94.37999725,58808.32,3.029999971,15800,34,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,18,0.602409554380489,1
0.01,2.099999905,2.269999981,13.52000046,93.11000061,75427.87,2.670000076,42500,1005.53873317149,52100,49,297,14900,29,0.808917224,2
0.980000019,7.809999943,7.150000095,13.02000046,89.70999908,68457.09,3.099999905,26500,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,8,0.602409554380489,3
0.289999992,3.359999895,3.839999914,8.359999657,94.51999664,53608.55,3.289999962,25300,69,42605.7426151622,22,46,7900,21,0.727272749,1
0.25,2.50999999,2.410000086,10.18000031,95.08999634,60680.57,3.210000038,25000,157,50300,27,148,5900,24,0.689999998,3
0.129999995,1.870000005,3.069999933,13.10000038,92.04000092,65828.11,2.970000029,29139.2573970219,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,3,0.602409554380489,3
0.829999983,7.900000095,5.070000172,12.76000023,90.73000336,66187.07,3.230000019,58800,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,8,0.883720934,2
0.370000005,0.680000007,1.070000052,10.43999958,95.51000214,58283.13,2.829999924,25100,424,56100,76,384,11300,56,0.787375391,3
0.090000004,2.980000019,3.579999924,14.85000038,91.68000031,74257.05,2.789999962,44100,2257,52300,276,1547,12400,182,0.780168355,2
0.49000001,19.12000084,1.269999981,6.380000114,96.73999786,48144.29,3.089999914,14700,30,42605.7426151622,14,2870.90384615385,7870.1794231206,20,0.375,1
0.360000014,25.47999954,3.329999924,7.369999886,93.91000366,59955.85,2.970000029,25300,423,45300,109,2870.90384615385,8900,49,0.718662977,1
0.5,25.32999992,3.839999914,7.289999962,94.19999695,58009.31,3.130000114,44800,396,50600,70,454,11700,67,0.773097813,2
0.379999995,6.079999924,3.220000029,7.46999979,95.41999817,54300,2.74000001,27300,416,39300,152,626,6100,101,0.63809526,1
0.589999974,14.80000019,1.950000048,6.849999905,96.51000214,55033.82,2.960000038,29500,177,51000,31,209,12900,45,0.775471687,3
0.01,9.119999886,3.119999886,8.81000042,94.38999939,65460.25,2.380000114,26300,1005.53873317149,43600,56,326,14200,26,0.800000012,3
0.050000001,13.32999992,4.75,14.71000004,89.56999969,83534.79,2.609999895,68800,902,61200,64,545,16200,74,0.870511413,2
0.790000021,23.29000092,5.650000095,8.819999695,91.47000122,64029.38,3.329999924,32500,27,44500,15,386,7000,6,0.696428597,3
0.469999999,22.30999947,1.309999943,5.980000019,97.38999939,50161.82,3.049999952,21200,333,34200,184,475,5800,127,0.539115667,1
0.029999999,17.03000069,4.03000021,12.39999962,90.72000122,79798.8,2.349999905,40200,1116,50300,76,683,13800,127,0.773641109,2
0.560000002,44.65000153,1.149999976,4.71999979,97.80000305,50845.74,3.420000076,11300,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,15,0.602409554380489,1
0.610000014,30.38999939,4.789999962,7.5,93.11000061,48773.91,4.96999979,20200,1284,32600,804,7154,3200,397,0.421722859,1
0.610000014,30.38999939,4.789999962,7.5,93.11000061,48773.91,4.96999979,20200,1284,32600,804,7154,3200,397,0.421722859,1
0.529999971,12.64999962,1.690000057,7.360000134,96.44000244,54974.55,2.619999886,36200,129,59900,29,332,17500,30,0.811387897,3
0.419999987,6.289999962,0.790000021,5.239999771,97.86000061,46832.64,3.069999933,19200,181,38000,63,220,6900,58,0.509433985,1
0.49000001,34.41999817,1.370000005,4.28000021,98.26000214,42781.19,4.199999809,22200,376,32000,212,612,5400,152,0.530973434,1
0.790000021,17.39999962,4.119999886,12.42000008,91.37999725,68853.24,3.039999962,123000,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,1,0.602409554380489,2
0.709999979,34.31999969,4.010000229,6.360000134,94.05999756,50931.21,3.799999952,19500,307,25100,169,2295,3500,525,0.477668852,1
0.050000001,7.650000095,2.099999905,7.53000021,96.27999878,53554.3,2.809999943,27800,358,40200,72,130,10400,32,0.805013955,1
0.200000003,6.559999943,4.670000076,7.860000134,94.08999634,59648.45,2.619999886,29600,319,50000,36,273,10200,42,0.748847902,3
0.360000014,38.29999924,4.53000021,5.230000019,95.90000153,39719.52,4.429999828,19700,108,32200,80,228,4300,38,0.516746402,1
0.090000004,16.54999924,3.450000048,7.829999924,94.05999756,59937.19,2.75999999,24500,437,36800,106,323,9500,47,0.7081545,1
0.219999999,12.53999996,9.100000381,17.48999977,81.01000214,95275.15,2.190000057,40900,2851,62700,527,2611,15500,437,0.845098615,2
0.5,15,3.039999962,7.909999847,94.94000244,72720.07,2.589999914,27700,177,38900,93,580,4200,92,0.600985229,3
0.01,16.45000076,3.25999999,11.60000038,93.48999786,68823.49,2.559999943,43200,1005.53873317149,54200,25,2870.90384615385,13500,20,0.816849828,2
0.119999997,38.27999878,8.43999958,9.819999695,86.63999939,65714.12,4.010000229,32500,1538,50100,215,876,8400,120,0.755572081,3
0.150000006,12.59000015,4.650000095,10.64000034,92.30999756,65801,2.75999999,27700,225,37900,34,2870.90384615385,5900,39,0.694560647,3
0.519999981,39.47000122,2.559999943,8.43999958,94.43000031,58115.04,3.329999924,25100,784,36800,310,1565,5200,355,0.591042995,1
0.029999999,11.10999966,4.159999847,13.39000034,90.73999786,81580.49,2.390000105,44700,3150,58700,269,2206,18800,198,0.852238297,2
0.50999999,30.97999954,2.839999914,7.510000229,94.48999786,65586.66,2.839999914,24400,428,40400,161,1162,6000,140,0.622302175,3
0.379999995,14.32999992,5.559999943,7.840000153,93,62401.61,3.089999914,32100,2869,46900,423,4603,6500,367,0.666834176,3
0.039999999,20.95999908,2.930000067,9.659999847,93.62000275,69841.16,2.519999981,39200,1015,44800,106,795,12800,69,0.800930262,2
0.49000001,5.409999847,2.519999981,6.369999886,95.87999725,62094.19,2.099999905,24700,250,35700,131,598,5500,92,0.585623682,3
0.090000004,15.31999969,3.289999962,11.18999958,92.97000122,73876.57,2.579999924,33600,754,45900,91,470,14000,41,0.792397678,3
0.629999995,21.29000092,1.100000024,5.75,97.58999634,52002.66,2.960000038,21600,29,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,8,0.819999993,1
0.379999995,17.97999954,3.609999895,9.369999886,93.91999817,62187.09,2.650000095,26100,333,40200,51,529,11100,54,0.696491241,1
0.129999995,11.39999962,4.5,13.30000019,90.72000122,83782.23,2.329999924,34000,704,52000,51,583,14100,64,0.81289506,2
0.270000011,18.12000084,9.829999924,17.40999985,81.51999664,89815.48,2.650000095,35400,543,60000,72,617,13900,88,0.801492512,2
0.560000002,28.65999985,1.590000033,4.019999981,98.09999847,44559.01,3.809999943,20800,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,1,0.870967746,1
0.379999995,1.710000038,0.610000014,3.519999981,99.25,35558.98,3.539999962,23300,469,32300,328,481,3800,397,0.422101438,1
0.670000017,20.29000092,1.419999957,6.619999886,97.16999817,47753.08,3.49000001,16500,581,27100,295,3336,3300,506,0.412639409,1
0.430000007,5.769999981,1.710000038,9.739999771,96.33000183,48306.61,2.910000086,27000,507,37700,194,586,6100,193,0.568888903,1
0.620000005,28.81999969,3.359999895,8.020000458,92.98000336,61444.27,3.089999914,26200,39,64100,246.163120567376,2870.90384615385,22500,11,0.821138203,3
0.670000017,47.04999924,3.059999943,6.829999924,94.41000366,46671.13,4.550000191,29139.2573970219,1005.53873317149,37400,246.163120567376,34,7870.1794231206,251.583178726036,0.602409554380489,1
0.180000007,42.09999847,5.25,7.489999771,91.31999969,56695.39,4,24700,1641,39100,385,1147,7600,227,0.675249577,1
0.430000007,14.81000042,12.06000042,17.79000092,76.94999695,94139.27,2.230000019,33500,1553,50700,662,3161,8500,557,0.700408995,2
0.280000001,25.54999924,3.690000057,8.949999809,92.72000122,63797.48,3.039999962,30200,2830,49900,440,3124,12600,362,0.78721565,3
0.50999999,22.12000084,2.619999886,3.630000114,97.43000031,43321.4,3.319999933,18900,307,30800,196,570,5300,189,0.424200267,1
0.550000012,44.33000183,0.949999988,4.349999905,98.16999817,49909.74,3.25999999,20600,133,32900,77,299,5300,87,0.449197859,1
0.779999971,33.61999893,2.599999905,6.019999981,94.94000244,61089.32,3.039999962,29200,29,42605.7426151622,246.163120567376,2870.90384615385,11500,9,0.855769217,1
0.720000029,24.65999985,4.349999905,9.68999958,92.54000092,61513.08,3.099999905,16000,101,31000,64,1144,2900,53,0.38499999,1
0.449999988,15.68000031,2.450000048,14.92000008,94.23000336,58642.9,2.309999943,22800,238,39100,127,537,5400,107,0.557798147,1
0.079999998,11.53999996,2.960000038,10.30000019,93.62999725,67375.29,2.460000038,30900,2299,48500,273,1458,14700,206,0.798179686,3
0.430000007,22.05999947,1.019999981,5.739999771,97.56999969,49027.07,3.049999952,29139.2573970219,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,11,0.219999999,1
0.01,15.80000019,3.140000105,11.90999985,92.58000183,76295.38,2.329999924,38100,1005.53873317149,48000,30,202,15900,17,0.87227416,2
0.109999999,14.10999966,6.329999924,11.01000023,91.44000244,68832.25,2.970000029,30400,198,42800,28,109,8000,34,0.76119405,3
0.460000008,24.20999908,1.419999957,6.639999866,97.41000366,54421.3,2.470000029,21000,148,34000,101,349,5300,68,0.543417394,1
0.649999976,36.77000046,3.50999999,6.96999979,93.76000214,56373.06,3.410000086,17800,97,33200,35,675,5200,125,0.489051104,1
